UserID,Name,Gender,Age,MovieID,Rating,friendsUser
59,Sarah,Female,64,34581,2.08,34
59,Sarah,Female,64,63717,2.49,91
59,Sarah,Female,64,58431,4.14,70
59,Sarah,Female,64,43912,2.1,93
59,Sarah,Female,64,140149,3.11,38
59,Sarah,Female,64,23014,3.76,42
59,Sarah,Female,64,208517,1.16,55
59,Sarah,Female,64,376047,3.3,71
59,Sarah,Female,64,185273,2.67,81
59,Sarah,Female,64,87541,4.08,43
59,Sarah,Female,64,127,1.32,4
59,Sarah,Female,64,351065,1.14,2
59,Sarah,Female,64,79016,3.97,63
59,Sarah,Female,64,168478,3.53,72
59,Sarah,Female,64,104449,1.64,82
59,Sarah,Female,64,58518,3.88,47
59,Sarah,Female,64,221791,2.8,7
59,Sarah,Female,64,17132,3.58,61
59,Sarah,Female,64,20497,4.05,47
59,Sarah,Female,64,16395,1.54,34
59,Sarah,Female,64,80437,2.01,24
59,Sarah,Female,64,24566,2.08,10
59,Sarah,Female,64,43646,4.32,84
60,Karen,Female,64,168027,3.29,88
60,Karen,Female,64,168607,1.48,77
60,Karen,Female,64,259910,1.51,41
60,Karen,Female,64,77084,2.91,51
60,Karen,Female,64,54391,3.18,93
60,Karen,Female,64,54880,3.11,97
60,Karen,Female,64,74657,2.62,36
60,Karen,Female,64,11451,1.01,78
60,Karen,Female,64,50348,2.51,39
60,Karen,Female,64,431567,1.13,56
60,Karen,Female,64,50117,2.34,80
60,Karen,Female,64,167966,1.17,52
60,Karen,Female,64,11519,4.63,79
60,Karen,Female,64,317213,2.89,51
60,Karen,Female,64,80918,1.69,16
60,Karen,Female,64,114838,1.04,36
60,Karen,Female,64,15674,2.23,42
60,Karen,Female,64,390883,3.33,9
60,Karen,Female,64,85328,2.59,59
60,Karen,Female,64,139725,3.1,15
60,Karen,Female,64,47444,3.61,52
60,Karen,Female,64,125233,3.51,93
60,Karen,Female,64,8592,3.48,30
61,Nancy,Female,31,10425,1.3,8
61,Nancy,Female,31,11980,4.34,73
61,Nancy,Female,31,2009,3.15,38
61,Nancy,Female,31,65120,4.84,39
61,Nancy,Female,31,35237,2.41,73
61,Nancy,Female,31,140846,1.28,100
61,Nancy,Female,31,83980,4.04,16
61,Nancy,Female,31,31443,2.76,41
61,Nancy,Female,31,117904,2.94,36
61,Nancy,Female,31,33135,2.11,50
61,Nancy,Female,31,52047,3.45,28
61,Nancy,Female,31,137474,4.91,77
61,Nancy,Female,31,23239,1.72,57
61,Nancy,Female,31,11702,2.56,91
61,Nancy,Female,31,42090,4.9,80
61,Nancy,Female,31,23981,2.92,6
61,Nancy,Female,31,225577,2.49,44
61,Nancy,Female,31,42726,3.7,7
61,Nancy,Female,31,25706,1.32,7
61,Nancy,Female,31,35197,2.95,81
61,Nancy,Female,31,20994,4.7,36
61,Nancy,Female,31,146783,1.68,96
61,Nancy,Female,31,75888,1.8,92
61,Nancy,Female,31,299729,1.15,7
61,Nancy,Female,31,8144,4.18,81
61,Nancy,Female,31,68737,2.25,2
61,Nancy,Female,31,1880,1.59,13
61,Nancy,Female,31,433067,1.38,46
61,Nancy,Female,31,197752,4.26,8
61,Nancy,Female,31,17908,1.97,91
62,Margaret,Female,27,22538,2.65,8
62,Margaret,Female,27,65534,3.26,30
62,Margaret,Female,27,392891,2.56,52
62,Margaret,Female,27,51490,1.2,56
62,Margaret,Female,27,41298,1.62,81
62,Margaret,Female,27,39016,1.49,13
62,Margaret,Female,27,42552,2.11,92
62,Margaret,Female,27,10383,3.2,51
62,Margaret,Female,27,70804,1.39,42
62,Margaret,Female,27,78231,1.64,56
62,Margaret,Female,27,49693,1.14,91
62,Margaret,Female,27,99567,2.92,54
62,Margaret,Female,27,182560,4.72,92
62,Margaret,Female,27,25921,1.81,13
63,Lisa,Female,31,49574,4.19,50
63,Lisa,Female,31,36246,3.9,57
63,Lisa,Female,31,66540,2.57,50
63,Lisa,Female,31,425488,4.08,62
63,Lisa,Female,31,13777,1.73,46
63,Lisa,Female,31,45840,3.74,81
63,Lisa,Female,31,138222,2.67,59
63,Lisa,Female,31,103162,4.03,81
63,Lisa,Female,31,29117,3.03,80
63,Lisa,Female,31,413834,1.63,1
63,Lisa,Female,31,35075,2.15,79
63,Lisa,Female,31,15171,3.34,36
63,Lisa,Female,31,57124,3.01,41
63,Lisa,Female,31,153695,4.03,93
63,Lisa,Female,31,25720,2.42,97
63,Lisa,Female,31,414642,1.07,55
64,Betty,Female,23,35663,1.99,61
64,Betty,Female,23,52323,2.37,49
64,Betty,Female,23,10411,4.81,98
64,Betty,Female,23,72105,1.62,98
64,Betty,Female,23,16774,2.3,77
64,Betty,Female,23,87388,2.36,96
64,Betty,Female,23,41559,2.9,41
64,Betty,Female,23,25269,1.49,42
64,Betty,Female,23,9959,1.43,57
64,Betty,Female,23,40365,3.4,42
64,Betty,Female,23,11977,2.83,88
64,Betty,Female,23,35703,2.92,55
64,Betty,Female,23,45077,4.67,6
64,Betty,Female,23,13105,2.29,72
64,Betty,Female,23,111098,3.71,13
64,Betty,Female,23,311291,2.68,72
64,Betty,Female,23,38057,3.94,49
64,Betty,Female,23,62337,2.82,96
64,Betty,Female,23,59706,1.53,7
64,Betty,Female,23,53576,1.36,100
65,Dorothy,Female,24,366561,2.56,46
65,Dorothy,Female,24,28874,3.24,50
65,Dorothy,Female,24,319966,3.28,29
65,Dorothy,Female,24,292834,3.35,94
65,Dorothy,Female,24,2018,1.79,62
65,Dorothy,Female,24,11615,3.48,92
65,Dorothy,Female,24,8488,1.73,27
65,Dorothy,Female,24,25441,4.42,87
65,Dorothy,Female,24,115023,2.41,42
65,Dorothy,Female,24,310593,1.59,72
65,Dorothy,Female,24,7227,1.63,38
65,Dorothy,Female,24,23764,1.55,16
65,Dorothy,Female,24,231540,4.55,1
65,Dorothy,Female,24,61015,2.05,29
66,Sandra,Female,27,168051,3.16,77
66,Sandra,Female,27,147397,3.35,49
66,Sandra,Female,27,126555,1.8,9
66,Sandra,Female,27,461089,2.59,17
66,Sandra,Female,27,57978,4.59,96
66,Sandra,Female,27,61473,3.19,96
66,Sandra,Female,27,32130,1.12,97
66,Sandra,Female,27,287493,2.83,95
66,Sandra,Female,27,63963,3.07,92
67,Ashley,Female,28,444623,3.43,34
67,Ashley,Female,28,23637,2.06,46
67,Ashley,Female,28,159121,3.31,13
67,Ashley,Female,28,64442,1.84,48
67,Ashley,Female,28,39242,2.35,90
67,Ashley,Female,28,316269,4.79,30
67,Ashley,Female,28,49712,4.44,72
67,Ashley,Female,28,62897,1.79,43
67,Ashley,Female,28,55253,1.89,49
67,Ashley,Female,28,364540,2.54,71
67,Ashley,Female,28,1613,3.14,10
67,Ashley,Female,28,95536,4.97,88
67,Ashley,Female,28,209249,2.95,68
67,Ashley,Female,28,97361,3.5,10
67,Ashley,Female,28,273084,1.78,22
67,Ashley,Female,28,316111,2.4,90
67,Ashley,Female,28,78096,1.93,20
67,Ashley,Female,28,9719,4.87,10
67,Ashley,Female,28,112293,2.22,41
67,Ashley,Female,28,21989,3.98,36
67,Ashley,Female,28,58074,2.26,99
67,Ashley,Female,28,194481,4.21,57
67,Ashley,Female,28,81871,4.59,73
67,Ashley,Female,28,50849,1.49,5
67,Ashley,Female,28,259912,4.72,5
67,Ashley,Female,28,69483,4.93,68
67,Ashley,Female,28,79593,1.26,49
67,Ashley,Female,28,2830,1.64,43
67,Ashley,Female,28,229594,2.76,80
68,Kimberly,Female,24,3480,2.04,44
68,Kimberly,Female,24,68309,3.28,51
68,Kimberly,Female,24,329805,3.74,46
68,Kimberly,Female,24,145925,4.83,90
68,Kimberly,Female,24,112119,2.36,2
68,Kimberly,Female,24,336655,1.14,93
68,Kimberly,Female,24,60293,1.8,57
68,Kimberly,Female,24,110148,3.24,13
68,Kimberly,Female,24,2086,1.43,94
68,Kimberly,Female,24,118134,1.88,67
68,Kimberly,Female,24,36006,3.24,59
68,Kimberly,Female,24,60363,2.07,27
68,Kimberly,Female,24,37975,2.07,93
68,Kimberly,Female,24,14848,1.52,97
68,Kimberly,Female,24,277098,4.78,84
68,Kimberly,Female,24,42571,4.7,57
68,Kimberly,Female,24,8860,4.67,29
68,Kimberly,Female,24,133764,1.48,54
68,Kimberly,Female,24,10922,4.17,89
68,Kimberly,Female,24,51486,1.9,27
68,Kimberly,Female,24,11937,2.7,88
68,Kimberly,Female,24,77250,4.78,97
68,Kimberly,Female,24,31026,4.06,95
68,Kimberly,Female,24,81296,1.89,59
68,Kimberly,Female,24,15014,4.6,49
68,Kimberly,Female,24,396987,2.06,89
68,Kimberly,Female,24,757,1.04,67
68,Kimberly,Female,24,16513,1.17,58
68,Kimberly,Female,24,373481,2.25,30
68,Kimberly,Female,24,268917,1.78,57
68,Kimberly,Female,24,54982,4.61,7
68,Kimberly,Female,24,32909,3.35,96
68,Kimberly,Female,24,288503,3.7,59
68,Kimberly,Female,24,370178,1.87,63
68,Kimberly,Female,24,54471,1.46,79
68,Kimberly,Female,24,273890,3.92,52
68,Kimberly,Female,24,43850,1.55,46
69,Emily,Female,23,15120,3.07,16
69,Emily,Female,23,331781,3.53,89
70,Donna,Female,53,45988,1.39,22
70,Donna,Female,53,39142,2.3,93
70,Donna,Female,53,2625,4.42,17
70,Donna,Female,53,15810,4.08,89
70,Donna,Female,53,23155,1.74,35
70,Donna,Female,53,160265,4.08,55
70,Donna,Female,53,39229,1.74,78
70,Donna,Female,53,98566,4.15,4
70,Donna,Female,53,36784,4.61,100
70,Donna,Female,53,257044,2.07,6
70,Donna,Female,53,271039,2.87,80
70,Donna,Female,53,109671,2.63,13
70,Donna,Female,53,138522,2.79,72
70,Donna,Female,53,211005,3.73,30
70,Donna,Female,53,344900,3.81,29
70,Donna,Female,53,413547,4.9,6
70,Donna,Female,53,42726,1.05,98
70,Donna,Female,53,375082,2.59,34
70,Donna,Female,53,92413,1.71,88
70,Donna,Female,53,16076,4.0,80
70,Donna,Female,53,3127,2.2,43
70,Donna,Female,53,26670,1.37,54
70,Donna,Female,53,154718,1.77,11
70,Donna,Female,53,268712,3.02,47
70,Donna,Female,53,118915,3.78,79
70,Donna,Female,53,114172,3.57,4
70,Donna,Female,53,56746,3.46,67
70,Donna,Female,53,295656,4.31,34
70,Donna,Female,53,98870,1.76,29
70,Donna,Female,53,215042,1.33,50
70,Donna,Female,53,204690,4.67,61
70,Donna,Female,53,224061,3.55,53
70,Donna,Female,53,72558,4.2,4
70,Donna,Female,53,345725,1.59,96
70,Donna,Female,53,16633,2.28,46
70,Donna,Female,53,30301,3.71,39
71,Michelle,Female,37,5157,1.33,41
71,Michelle,Female,37,594,3.06,70
71,Michelle,Female,37,29126,1.17,88
71,Michelle,Female,37,340611,4.64,84
71,Michelle,Female,37,52021,3.4,89
71,Michelle,Female,37,12395,3.0,89
71,Michelle,Female,37,31988,2.97,5
71,Michelle,Female,37,145197,3.7,15
71,Michelle,Female,37,2539,1.85,25
71,Michelle,Female,37,27331,4.47,34
71,Michelle,Female,37,2072,3.27,50
71,Michelle,Female,37,20859,4.0,28
71,Michelle,Female,37,383256,3.93,79
71,Michelle,Female,37,14983,3.3,84
71,Michelle,Female,37,338518,3.66,7
71,Michelle,Female,37,13979,1.83,14
71,Michelle,Female,37,21613,4.2,59
71,Michelle,Female,37,99909,1.7,94
71,Michelle,Female,37,31243,4.2,49
71,Michelle,Female,37,45000,2.08,92
71,Michelle,Female,37,204344,4.45,77
71,Michelle,Female,37,58028,2.14,6
71,Michelle,Female,37,12446,4.84,11
71,Michelle,Female,37,18428,2.99,70
71,Michelle,Female,37,365267,3.96,42
71,Michelle,Female,37,17365,4.69,56
71,Michelle,Female,37,210302,4.16,52
71,Michelle,Female,37,280640,1.04,87
71,Michelle,Female,37,66753,3.54,62
72,Carol,Female,43,25499,1.25,68
72,Carol,Female,43,346650,2.83,100
72,Carol,Female,43,61777,4.62,92
72,Carol,Female,43,185768,3.52,10
72,Carol,Female,43,320882,2.31,73
72,Carol,Female,43,113347,1.02,2
72,Carol,Female,43,129383,2.93,68
72,Carol,Female,43,57424,2.63,13
72,Carol,Female,43,104674,1.78,23
72,Carol,Female,43,100814,2.3,13
72,Carol,Female,43,108432,3.27,62
72,Carol,Female,43,11230,3.97,95
72,Carol,Female,43,287859,1.03,87
72,Carol,Female,43,25272,3.83,42
72,Carol,Female,43,11328,3.63,50
72,Carol,Female,43,58,4.39,89
72,Carol,Female,43,366692,3.72,78
72,Carol,Female,43,226458,3.66,81
72,Carol,Female,43,15736,4.48,29
72,Carol,Female,43,258630,4.19,11
72,Carol,Female,43,128414,1.57,8
72,Carol,Female,43,324786,1.6,60
72,Carol,Female,43,210126,2.57,39
72,Carol,Female,43,266882,4.46,43
72,Carol,Female,43,32070,2.4,57
72,Carol,Female,43,35464,2.39,4
72,Carol,Female,43,290751,2.17,86
72,Carol,Female,43,425134,4.06,44
72,Carol,Female,43,122083,3.77,11
72,Carol,Female,43,5742,1.16,46
72,Carol,Female,43,254904,3.88,27
73,Amanda,Female,49,388586,1.57,96
73,Amanda,Female,49,40217,2.28,84
73,Amanda,Female,49,132812,4.87,44
73,Amanda,Female,49,72841,1.82,39
73,Amanda,Female,49,12662,1.83,97
73,Amanda,Female,49,42770,4.86,97
73,Amanda,Female,49,169842,4.45,37
73,Amanda,Female,49,312452,3.27,30
73,Amanda,Female,49,118802,1.28,52
73,Amanda,Female,49,38983,2.87,8
73,Amanda,Female,49,220724,1.71,36
73,Amanda,Female,49,78364,1.66,67
73,Amanda,Female,49,166393,4.76,60
73,Amanda,Female,49,27036,1.98,36
73,Amanda,Female,49,298729,4.53,100
73,Amanda,Female,49,238442,3.43,33
73,Amanda,Female,49,157386,2.45,91
73,Amanda,Female,49,108,2.04,26
73,Amanda,Female,49,42087,3.1,36
73,Amanda,Female,49,53985,4.86,30
73,Amanda,Female,49,154575,3.39,7
73,Amanda,Female,49,458506,1.74,38
73,Amanda,Female,49,84233,4.84,51
73,Amanda,Female,49,46809,1.32,57
73,Amanda,Female,49,109099,4.28,83
73,Amanda,Female,49,138118,3.64,14
73,Amanda,Female,49,30245,1.97,78
73,Amanda,Female,49,228358,2.58,7
73,Amanda,Female,49,281979,4.69,2
73,Amanda,Female,49,21030,4.03,83
73,Amanda,Female,49,418688,4.92,93
73,Amanda,Female,49,19033,3.12,10
73,Amanda,Female,49,127380,3.04,36
73,Amanda,Female,49,42626,2.65,88
73,Amanda,Female,49,34421,1.47,61
73,Amanda,Female,49,88583,3.32,79
73,Amanda,Female,49,267336,2.6,86
74,Melissa,Female,20,36416,3.27,52
74,Melissa,Female,20,88302,2.84,25
74,Melissa,Female,20,9775,2.8,79
75,Deborah,Female,29,13042,4.06,78
75,Deborah,Female,29,60949,4.09,72
75,Deborah,Female,29,395560,2.4,2
75,Deborah,Female,29,47462,1.29,34
75,Deborah,Female,29,119430,2.47,4
75,Deborah,Female,29,335874,1.26,97
75,Deborah,Female,29,53418,3.09,77
75,Deborah,Female,29,167649,3.9,82
75,Deborah,Female,29,14928,2.04,96
75,Deborah,Female,29,171160,4.81,10
75,Deborah,Female,29,284117,2.08,68
75,Deborah,Female,29,356486,3.45,65
76,Stephanie,Female,28,49637,1.82,92
76,Stephanie,Female,28,8292,4.36,86
76,Stephanie,Female,28,284870,2.71,87
76,Stephanie,Female,28,136585,3.55,70
76,Stephanie,Female,28,89280,1.85,4
76,Stephanie,Female,28,58884,3.67,36
76,Stephanie,Female,28,7510,2.02,30
76,Stephanie,Female,28,53252,2.82,81
76,Stephanie,Female,28,13937,3.88,57
76,Stephanie,Female,28,84865,3.16,34
76,Stephanie,Female,28,18619,1.06,50
77,Rebecca,Female,50,203273,2.17,34
77,Rebecca,Female,50,13923,1.38,80
77,Rebecca,Female,50,359373,4.49,62
77,Rebecca,Female,50,174895,3.43,29
77,Rebecca,Female,50,70667,4.43,76
77,Rebecca,Female,50,96419,2.58,88
77,Rebecca,Female,50,169853,3.34,81
77,Rebecca,Female,50,9732,1.9,88
77,Rebecca,Female,50,63958,2.32,80
77,Rebecca,Female,50,85330,1.23,100
77,Rebecca,Female,50,4266,1.7,86
77,Rebecca,Female,50,122894,2.25,13
77,Rebecca,Female,50,137599,3.17,2
77,Rebecca,Female,50,440708,1.36,25
77,Rebecca,Female,50,303742,4.0,93
77,Rebecca,Female,50,242683,2.41,82
77,Rebecca,Female,50,85673,1.33,100
77,Rebecca,Female,50,228202,1.44,36
77,Rebecca,Female,50,20714,3.0,6
77,Rebecca,Female,50,107876,2.06,73
77,Rebecca,Female,50,40016,3.71,64
77,Rebecca,Female,50,57112,4.83,79
77,Rebecca,Female,50,8374,4.31,67
77,Rebecca,Female,50,407655,4.38,94
77,Rebecca,Female,50,382322,3.19,91
77,Rebecca,Female,50,30548,1.71,70
77,Rebecca,Female,50,362057,2.63,46
77,Rebecca,Female,50,42602,4.94,46
77,Rebecca,Female,50,27297,4.98,91
77,Rebecca,Female,50,81619,3.33,73
77,Rebecca,Female,50,33303,1.96,68
77,Rebecca,Female,50,24444,2.45,95
77,Rebecca,Female,50,4925,3.81,87
77,Rebecca,Female,50,29100,3.84,79
77,Rebecca,Female,50,1882,4.16,92
77,Rebecca,Female,50,277073,4.93,89
78,Sharon,Female,50,20521,3.84,87
78,Sharon,Female,50,92381,1.53,57
78,Sharon,Female,50,75981,3.5,88
78,Sharon,Female,50,127,3.05,56
78,Sharon,Female,50,57837,2.93,20
78,Sharon,Female,50,77233,3.24,72
78,Sharon,Female,50,86889,2.11,25
78,Sharon,Female,50,36443,3.69,86
78,Sharon,Female,50,75404,2.54,79
78,Sharon,Female,50,21791,2.22,8
78,Sharon,Female,50,261872,1.06,14
78,Sharon,Female,50,59143,3.18,61
78,Sharon,Female,50,47554,1.67,93
78,Sharon,Female,50,6636,1.68,79
78,Sharon,Female,50,8847,1.82,46
78,Sharon,Female,50,71395,1.18,7
78,Sharon,Female,50,258230,3.12,29
78,Sharon,Female,50,332502,3.39,54
78,Sharon,Female,50,151731,3.55,6
78,Sharon,Female,50,19215,4.02,10
79,Laura,Female,41,118984,3.22,41
79,Laura,Female,41,300803,1.8,13
79,Laura,Female,41,424,3.94,93
79,Laura,Female,41,58416,3.23,10
79,Laura,Female,41,81687,2.86,87
79,Laura,Female,41,146373,3.04,27
79,Laura,Female,41,113175,4.63,14
79,Laura,Female,41,13496,1.67,54
79,Laura,Female,41,9382,2.03,41
79,Laura,Female,41,18046,1.52,27
79,Laura,Female,41,44330,2.61,93
79,Laura,Female,41,72946,1.29,94
79,Laura,Female,41,423377,1.99,7
79,Laura,Female,41,413687,1.73,59
79,Laura,Female,41,169382,3.43,96
79,Laura,Female,41,25018,2.71,96
79,Laura,Female,41,316491,4.76,100
79,Laura,Female,41,181283,4.03,54
79,Laura,Female,41,285213,4.25,16
79,Laura,Female,41,29262,2.16,1
79,Laura,Female,41,101183,1.58,10
79,Laura,Female,41,34453,1.85,10
79,Laura,Female,41,393367,4.93,97
79,Laura,Female,41,36883,4.13,18
79,Laura,Female,41,2082,3.21,58
79,Laura,Female,41,35022,1.29,44
79,Laura,Female,41,13363,4.98,93
79,Laura,Female,41,242022,2.88,96
79,Laura,Female,41,4879,2.75,81
79,Laura,Female,41,270007,4.69,94
79,Laura,Female,41,15267,2.92,52
79,Laura,Female,41,41558,4.13,58
79,Laura,Female,41,331745,3.1,18
79,Laura,Female,41,167919,3.88,61
79,Laura,Female,41,365002,1.18,29
79,Laura,Female,41,8202,2.31,13
79,Laura,Female,41,54894,1.57,44
79,Laura,Female,41,77175,3.84,82
79,Laura,Female,41,183339,4.03,91
79,Laura,Female,41,425774,2.97,17
79,Laura,Female,41,77561,2.45,92
79,Laura,Female,41,44018,1.57,93
80,Cynthia,Female,19,173796,4.59,3
80,Cynthia,Female,19,77864,2.73,10
80,Cynthia,Female,19,51986,3.0,25
80,Cynthia,Female,19,9999,4.85,61
80,Cynthia,Female,19,27624,1.97,52
80,Cynthia,Female,19,49037,3.56,51
80,Cynthia,Female,19,401,4.01,67
80,Cynthia,Female,19,10856,3.69,36
80,Cynthia,Female,19,60540,4.67,2
80,Cynthia,Female,19,4171,2.18,34
80,Cynthia,Female,19,49040,4.03,26
80,Cynthia,Female,19,359549,2.16,59
80,Cynthia,Female,19,150161,4.29,79
80,Cynthia,Female,19,277686,4.99,70
80,Cynthia,Female,19,30126,2.82,77
80,Cynthia,Female,19,34803,2.86,98
80,Cynthia,Female,19,254323,2.93,97
80,Cynthia,Female,19,379779,4.49,97
80,Cynthia,Female,19,20689,3.95,87
80,Cynthia,Female,19,2348,1.97,4
80,Cynthia,Female,19,93562,2.1,68
80,Cynthia,Female,19,219335,4.72,79
80,Cynthia,Female,19,104285,2.97,88
80,Cynthia,Female,19,251516,1.02,97
80,Cynthia,Female,19,30566,1.61,79
80,Cynthia,Female,19,2665,1.04,27
80,Cynthia,Female,19,97790,3.56,41
80,Cynthia,Female,19,179235,1.59,61
80,Cynthia,Female,19,9685,1.78,22
80,Cynthia,Female,19,23200,1.26,78
80,Cynthia,Female,19,38717,2.58,6
80,Cynthia,Female,19,12229,4.68,25
80,Cynthia,Female,19,863,3.42,53
80,Cynthia,Female,19,145221,3.04,94
80,Cynthia,Female,19,24049,3.44,63
80,Cynthia,Female,19,60420,1.72,6
81,Kathleen,Female,64,61863,3.65,61
81,Kathleen,Female,64,44756,4.53,37
81,Kathleen,Female,64,55470,3.15,17
81,Kathleen,Female,64,82620,2.8,97
81,Kathleen,Female,64,336212,2.08,57
81,Kathleen,Female,64,69319,3.04,50
81,Kathleen,Female,64,208495,2.87,46
81,Kathleen,Female,64,27593,2.41,100
81,Kathleen,Female,64,197491,2.79,92
81,Kathleen,Female,64,393659,4.94,2
81,Kathleen,Female,64,10193,1.02,51
81,Kathleen,Female,64,315057,4.64,10
81,Kathleen,Female,64,161442,2.29,97
81,Kathleen,Female,64,24480,2.22,52
81,Kathleen,Female,64,53739,2.74,79
81,Kathleen,Female,64,263600,2.69,2
81,Kathleen,Female,64,14033,1.32,37
81,Kathleen,Female,64,64527,3.07,15
81,Kathleen,Female,64,244458,3.36,77
81,Kathleen,Female,64,55604,1.12,50
81,Kathleen,Female,64,263873,1.44,25
81,Kathleen,Female,64,353117,1.8,19
81,Kathleen,Female,64,254172,4.92,88
81,Kathleen,Female,64,41313,1.23,5
81,Kathleen,Female,64,198001,1.88,62
81,Kathleen,Female,64,31981,2.41,57
81,Kathleen,Female,64,319075,3.96,88
81,Kathleen,Female,64,238302,2.41,53
81,Kathleen,Female,64,11467,4.53,49
81,Kathleen,Female,64,33114,2.31,57
81,Kathleen,Female,64,26849,1.41,43
81,Kathleen,Female,64,165534,1.35,94
81,Kathleen,Female,64,138843,3.91,35
81,Kathleen,Female,64,53796,1.83,60
81,Kathleen,Female,64,15655,3.76,7
81,Kathleen,Female,64,32695,1.97,93
81,Kathleen,Female,64,27960,1.72,88
81,Kathleen,Female,64,290862,2.19,18
81,Kathleen,Female,64,68976,4.05,70
81,Kathleen,Female,64,57568,3.47,94
81,Kathleen,Female,64,94655,1.72,62
81,Kathleen,Female,64,220890,3.7,30
81,Kathleen,Female,64,226229,2.69,41
82,Amy,Female,33,136437,2.52,20
82,Amy,Female,33,71543,1.3,7
82,Amy,Female,33,34219,1.97,60
82,Amy,Female,33,38731,4.21,42
82,Amy,Female,33,31592,1.74,63
82,Amy,Female,33,63303,3.01,93
82,Amy,Female,33,250734,2.65,65
82,Amy,Female,33,460024,2.97,13
82,Amy,Female,33,44890,1.24,96
83,Shirley,Female,64,50253,1.6,49
83,Shirley,Female,64,36047,4.54,9
83,Shirley,Female,64,303636,4.92,73
83,Shirley,Female,64,40599,3.28,10
83,Shirley,Female,64,73067,4.46,39
83,Shirley,Female,64,293198,1.65,81
83,Shirley,Female,64,25445,1.52,5
83,Shirley,Female,64,55146,4.21,18
83,Shirley,Female,64,46963,1.89,94
83,Shirley,Female,64,790,1.88,7
83,Shirley,Female,64,412309,2.0,26
83,Shirley,Female,64,220724,3.8,39
83,Shirley,Female,64,1262,3.22,70
83,Shirley,Female,64,121828,2.33,88
83,Shirley,Female,64,48217,3.93,70
83,Shirley,Female,64,68309,1.84,74
83,Shirley,Female,64,56415,3.36,7
83,Shirley,Female,64,175,1.03,70
83,Shirley,Female,64,269100,4.25,98
83,Shirley,Female,64,63578,2.95,70
83,Shirley,Female,64,44281,3.76,42
83,Shirley,Female,64,46436,3.84,97
83,Shirley,Female,64,116306,2.27,37
83,Shirley,Female,64,38084,2.33,73
83,Shirley,Female,64,43984,2.12,63
83,Shirley,Female,64,37315,2.1,10
83,Shirley,Female,64,17640,1.66,91
83,Shirley,Female,64,253899,2.17,57
83,Shirley,Female,64,98851,4.9,34
83,Shirley,Female,64,101501,2.73,44
83,Shirley,Female,64,241928,3.91,57
83,Shirley,Female,64,46492,4.62,43
83,Shirley,Female,64,48138,1.98,7
83,Shirley,Female,64,38376,1.9,59
83,Shirley,Female,64,12561,3.17,91
83,Shirley,Female,64,1273,4.28,56
83,Shirley,Female,64,29380,3.98,43
83,Shirley,Female,64,338964,2.51,32
83,Shirley,Female,64,15260,4.16,96
83,Shirley,Female,64,333594,4.29,84
84,Angela,Female,64,94532,1.66,46
84,Angela,Female,64,49852,1.7,50
84,Angela,Female,64,28290,3.26,25
84,Angela,Female,64,39253,3.09,81
84,Angela,Female,64,73624,4.48,59
84,Angela,Female,64,69152,1.38,25
84,Angela,Female,64,18444,3.54,10
84,Angela,Female,64,84771,2.89,77
84,Angela,Female,64,84364,4.78,18
84,Angela,Female,64,70006,4.07,14
84,Angela,Female,64,404762,3.6,93
84,Angela,Female,64,37467,4.93,79
84,Angela,Female,64,29478,4.58,30
84,Angela,Female,64,412467,4.53,91
84,Angela,Female,64,179085,2.11,49
84,Angela,Female,64,57655,3.56,6
84,Angela,Female,64,13279,2.93,27
84,Angela,Female,64,6003,3.9,42
84,Angela,Female,64,14040,2.15,87
84,Angela,Female,64,43499,1.97,78
84,Angela,Female,64,393732,3.58,59
84,Angela,Female,64,155386,4.78,88
84,Angela,Female,64,70842,3.08,47
84,Angela,Female,64,63348,4.21,81
85,Helen,Female,36,187569,1.9,46
85,Helen,Female,36,96793,2.1,97
85,Helen,Female,36,95838,3.23,89
86,Anna,Female,19,227690,1.3,13
86,Anna,Female,19,34732,3.05,4
86,Anna,Female,19,56332,3.89,100
86,Anna,Female,19,12706,2.67,72
86,Anna,Female,19,42548,3.52,94
86,Anna,Female,19,135718,2.64,79
86,Anna,Female,19,9041,1.63,39
86,Anna,Female,19,253292,2.48,14
86,Anna,Female,19,120149,2.98,44
86,Anna,Female,19,28366,1.59,41
86,Anna,Female,19,53403,4.33,77
86,Anna,Female,19,1945,2.02,91
86,Anna,Female,19,216580,1.94,46
86,Anna,Female,19,42532,1.91,49
86,Anna,Female,19,15800,4.57,60
86,Anna,Female,19,220493,3.54,87
86,Anna,Female,19,42580,2.92,97
86,Anna,Female,19,277834,2.99,36
86,Anna,Female,19,21072,4.78,92
86,Anna,Female,19,461634,1.47,53
86,Anna,Female,19,198661,4.64,96
86,Anna,Female,19,364324,3.03,64
86,Anna,Female,19,92323,4.01,98
86,Anna,Female,19,15711,4.38,94
86,Anna,Female,19,145909,2.8,2
87,Brenda,Female,19,248543,4.45,23
87,Brenda,Female,19,253306,2.18,67
87,Brenda,Female,19,433245,1.7,59
87,Brenda,Female,19,21810,3.25,83
87,Brenda,Female,19,255160,2.58,54
87,Brenda,Female,19,18910,2.41,36
87,Brenda,Female,19,73116,1.95,49
87,Brenda,Female,19,459295,2.82,24
87,Brenda,Female,19,1374,4.9,60
87,Brenda,Female,19,1874,4.2,34
87,Brenda,Female,19,261433,2.09,91
87,Brenda,Female,19,37259,2.86,43
87,Brenda,Female,19,333126,4.66,41
